Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
27901585,CM_03,COUNTRY,BGR,YEAR,1989,SEX,BTSX,,,,,,,841 [806-878],841,806,878,,2022-01-18T14:23:40Z,1989,1989-01-01,1989-12-31
27901586,CM_03,COUNTRY,BGR,YEAR,1990,SEX,BTSX,,,,,,,844 [811-878],844,811,878,,2022-01-18T14:23:40Z,1990,1990-01-01,1990-12-31
27901587,CM_03,COUNTRY,BGR,YEAR,1991,SEX,BTSX,,,,,,,843 [809-879],843,809,879,,2022-01-18T14:23:40Z,1991,1991-01-01,1991-12-31
27901588,CM_03,COUNTRY,BGR,YEAR,1992,SEX,BTSX,,,,,,,816 [784-850],816,784,850,,2022-01-18T14:23:40Z,1992,1992-01-01,1992-12-31
27901589,CM_03,COUNTRY,BGR,YEAR,1993,SEX,BTSX,,,,,,,765 [736-797],765,736,797,,2022-01-18T14:23:40Z,1993,1993-01-01,1993-12-31
27901590,CM_03,COUNTRY,BGR,YEAR,1994,SEX,BTSX,,,,,,,709 [679-740],709,679,740,,2022-01-18T14:23:40Z,1994,1994-01-01,1994-12-31
27901591,CM_03,COUNTRY,BGR,YEAR,1995,SEX,BTSX,,,,,,,657 [630-684],657,630,684,,2022-01-18T14:23:40Z,1995,1995-01-01,1995-12-31
27901592,CM_03,COUNTRY,BGR,YEAR,1996,SEX,BTSX,,,,,,,614 [587-642],614,587,642,,2022-01-18T14:23:40Z,1996,1996-01-01,1996-12-31
27901593,CM_03,COUNTRY,BGR,YEAR,1997,SEX,BTSX,,,,,,,582 [557-608],582,557,608,,2022-01-18T14:23:40Z,1997,1997-01-01,1997-12-31
27901594,CM_03,COUNTRY,BGR,YEAR,1998,SEX,BTSX,,,,,,,558 [534-582],558,534,582,,2022-01-18T14:23:40Z,1998,1998-01-01,1998-12-31
27901595,CM_03,COUNTRY,BGR,YEAR,1999,SEX,BTSX,,,,,,,536 [513-560],536,513,560,,2022-01-18T14:23:40Z,1999,1999-01-01,1999-12-31
27901596,CM_03,COUNTRY,BGR,YEAR,2000,SEX,BTSX,,,,,,,516 [494-538],516,494,538,,2022-01-18T14:23:40Z,2000,2000-01-01,2000-12-31
27901597,CM_03,COUNTRY,BGR,YEAR,2001,SEX,BTSX,,,,,,,499 [477-522],499,477,522,,2022-01-18T14:23:41Z,2001,2001-01-01,2001-12-31
27901598,CM_03,COUNTRY,BGR,YEAR,2002,SEX,BTSX,,,,,,,485 [464-508],485,464,508,,2022-01-18T14:23:41Z,2002,2002-01-01,2002-12-31
27901599,CM_03,COUNTRY,BGR,YEAR,2003,SEX,BTSX,,,,,,,472 [451-494],472,451,494,,2022-01-18T14:23:41Z,2003,2003-01-01,2003-12-31
27901600,CM_03,COUNTRY,BGR,YEAR,2004,SEX,BTSX,,,,,,,454 [433-476],454,433,476,,2022-01-18T14:23:41Z,2004,2004-01-01,2004-12-31
27901601,CM_03,COUNTRY,BGR,YEAR,2005,SEX,BTSX,,,,,,,432 [412-452],432,412,452,,2022-01-18T14:23:41Z,2005,2005-01-01,2005-12-31
27901602,CM_03,COUNTRY,BGR,YEAR,2006,SEX,BTSX,,,,,,,411 [391-431],411,391,431,,2022-01-18T14:23:41Z,2006,2006-01-01,2006-12-31
27901603,CM_03,COUNTRY,BGR,YEAR,2007,SEX,BTSX,,,,,,,398 [379-418],398,379,418,,2022-01-18T14:23:41Z,2007,2007-01-01,2007-12-31
27901604,CM_03,COUNTRY,BGR,YEAR,2008,SEX,BTSX,,,,,,,392 [373-411],392,373,411,,2022-01-18T14:23:41Z,2008,2008-01-01,2008-12-31
27901605,CM_03,COUNTRY,BGR,YEAR,2009,SEX,BTSX,,,,,,,385 [366-404],385,366,404,,2022-01-18T14:23:41Z,2009,2009-01-01,2009-12-31
27901606,CM_03,COUNTRY,BGR,YEAR,2010,SEX,BTSX,,,,,,,375 [357-393],375,357,393,,2022-01-18T14:23:41Z,2010,2010-01-01,2010-12-31
27901607,CM_03,COUNTRY,BGR,YEAR,2011,SEX,BTSX,,,,,,,358 [341-377],358,341,377,,2022-01-18T14:23:41Z,2011,2011-01-01,2011-12-31
27901608,CM_03,COUNTRY,BGR,YEAR,2012,SEX,BTSX,,,,,,,335 [319-352],335,319,352,,2022-01-18T14:23:41Z,2012,2012-01-01,2012-12-31
27901609,CM_03,COUNTRY,BGR,YEAR,2013,SEX,BTSX,,,,,,,310 [295-326],310,295,326,,2022-01-18T14:23:41Z,2013,2013-01-01,2013-12-31
27901610,CM_03,COUNTRY,BGR,YEAR,2014,SEX,BTSX,,,,,,,288 [273-303],288,273,303,,2022-01-18T14:23:41Z,2014,2014-01-01,2014-12-31
27901611,CM_03,COUNTRY,BGR,YEAR,2015,SEX,BTSX,,,,,,,269 [255-283],269,255,283,,2022-01-18T14:23:41Z,2015,2015-01-01,2015-12-31
27901612,CM_03,COUNTRY,BGR,YEAR,2016,SEX,BTSX,,,,,,,252 [238-266],252,238,266,,2022-01-18T14:23:41Z,2016,2016-01-01,2016-12-31
27901613,CM_03,COUNTRY,BGR,YEAR,2017,SEX,BTSX,,,,,,,235 [222-248],235,222,248,,2022-01-18T14:23:41Z,2017,2017-01-01,2017-12-31
27901614,CM_03,COUNTRY,BGR,YEAR,2018,SEX,BTSX,,,,,,,217 [205-229],217,205,229,,2022-01-18T14:23:41Z,2018,2018-01-01,2018-12-31
27901615,CM_03,COUNTRY,BGR,YEAR,2019,SEX,BTSX,,,,,,,198.0 [186.0-212],198,186,212,,2022-01-18T14:23:41Z,2019,2019-01-01,2019-12-31
27901616,CM_03,COUNTRY,BGR,YEAR,2020,SEX,BTSX,,,,,,,181.0 [166.0-198.0],181,166,198,,2022-01-18T14:23:41Z,2020,2020-01-01,2020-12-31
27901617,CM_03,COUNTRY,BHR,YEAR,1972,SEX,BTSX,,,,,,,235 [198.0-278],235,198,278,,2022-01-18T14:23:41Z,1972,1972-01-01,1972-12-31
27901618,CM_03,COUNTRY,BHR,YEAR,1973,SEX,BTSX,,,,,,,224 [192.0-262],224,192,262,,2022-01-18T14:23:41Z,1973,1973-01-01,1973-12-31
27901619,CM_03,COUNTRY,BHR,YEAR,1974,SEX,BTSX,,,,,,,216 [187.0-250],216,187,250,,2022-01-18T14:23:41Z,1974,1974-01-01,1974-12-31
27901620,CM_03,COUNTRY,BHR,YEAR,1975,SEX,BTSX,,,,,,,211 [185.0-241],211,185,241,,2022-01-18T14:23:41Z,1975,1975-01-01,1975-12-31
27901621,CM_03,COUNTRY,BHR,YEAR,1976,SEX,BTSX,,,,,,,210 [186.0-237],210,186,237,,2022-01-18T14:23:41Z,1976,1976-01-01,1976-12-31
27901622,CM_03,COUNTRY,BHR,YEAR,1977,SEX,BTSX,,,,,,,211 [189.0-236],211,189,236,,2022-01-18T14:23:41Z,1977,1977-01-01,1977-12-31
27901623,CM_03,COUNTRY,BHR,YEAR,1978,SEX,BTSX,,,,,,,214 [194.0-237],214,194,237,,2022-01-18T14:23:41Z,1978,1978-01-01,1978-12-31
27901624,CM_03,COUNTRY,BHR,YEAR,1979,SEX,BTSX,,,,,,,214 [196.0-235],214,196,235,,2022-01-18T14:23:41Z,1979,1979-01-01,1979-12-31
27901625,CM_03,COUNTRY,BHR,YEAR,1980,SEX,BTSX,,,,,,,216 [198.0-235],216,198,235,,2022-01-18T14:23:41Z,1980,1980-01-01,1980-12-31
27901626,CM_03,COUNTRY,BHR,YEAR,1981,SEX,BTSX,,,,,,,219 [203-236],219,203,236,,2022-01-18T14:23:41Z,1981,1981-01-01,1981-12-31
27901627,CM_03,COUNTRY,BHR,YEAR,1982,SEX,BTSX,,,,,,,224 [208-240],224,208,240,,2022-01-18T14:23:41Z,1982,1982-01-01,1982-12-31
27901628,CM_03,COUNTRY,BHR,YEAR,1983,SEX,BTSX,,,,,,,228 [213-243],228,213,243,,2022-01-18T14:23:41Z,1983,1983-01-01,1983-12-31
27901629,CM_03,COUNTRY,BHR,YEAR,1984,SEX,BTSX,,,,,,,231 [217-245],231,217,245,,2022-01-18T14:23:41Z,1984,1984-01-01,1984-12-31
27901630,CM_03,COUNTRY,BHR,YEAR,1985,SEX,BTSX,,,,,,,233 [219-246],233,219,246,,2022-01-18T14:23:41Z,1985,1985-01-01,1985-12-31
27901631,CM_03,COUNTRY,BHR,YEAR,1986,SEX,BTSX,,,,,,,233 [221-246],233,221,246,,2022-01-18T14:23:41Z,1986,1986-01-01,1986-12-31
27901632,CM_03,COUNTRY,BHR,YEAR,1987,SEX,BTSX,,,,,,,233 [220-245],233,220,245,,2022-01-18T14:23:41Z,1987,1987-01-01,1987-12-31
27901633,CM_03,COUNTRY,BHR,YEAR,1988,SEX,BTSX,,,,,,,230 [218-243],230,218,243,,2022-01-18T14:23:41Z,1988,1988-01-01,1988-12-31
27901634,CM_03,COUNTRY,BHR,YEAR,1989,SEX,BTSX,,,,,,,226 [212-239],226,212,239,,2022-01-18T14:23:41Z,1989,1989-01-01,1989-12-31
27901635,CM_03,COUNTRY,BHR,YEAR,1990,SEX,BTSX,,,,,,,218 [204-233],218,204,233,,2022-01-18T14:23:41Z,1990,1990-01-01,1990-12-31
27901636,CM_03,COUNTRY,BHR,YEAR,1991,SEX,BTSX,,,,,,,207 [193.0-222],207,193,222,,2022-01-18T14:23:41Z,1991,1991-01-01,1991-12-31
27901637,CM_03,COUNTRY,BHR,YEAR,1992,SEX,BTSX,,,,,,,192.0 [178.0-207],192,178,207,,2022-01-18T14:23:41Z,1992,1992-01-01,1992-12-31
27901638,CM_03,COUNTRY,BHR,YEAR,1993,SEX,BTSX,,,,,,,174.0 [159.0-188.0],174,159,188,,2022-01-18T14:23:41Z,1993,1993-01-01,1993-12-31
27901639,CM_03,COUNTRY,BHR,YEAR,1994,SEX,BTSX,,,,,,,153.0 [140.0-166.0],153,140,166,,2022-01-18T14:23:41Z,1994,1994-01-01,1994-12-31
27901640,CM_03,COUNTRY,BHR,YEAR,1995,SEX,BTSX,,,,,,,132.0 [120.0-144.0],132,120,144,,2022-01-18T14:23:41Z,1995,1995-01-01,1995-12-31
27901641,CM_03,COUNTRY,BHR,YEAR,1996,SEX,BTSX,,,,,,,113.0 [103.0-123.0],113,103,123,,2022-01-18T14:23:41Z,1996,1996-01-01,1996-12-31
27901642,CM_03,COUNTRY,BHR,YEAR,1997,SEX,BTSX,,,,,,,97.0 [89.0-106.0],97,89,106,,2022-01-18T14:23:41Z,1997,1997-01-01,1997-12-31
27901643,CM_03,COUNTRY,BHR,YEAR,1998,SEX,BTSX,,,,,,,85.0 [77.0-93.0],85,77,93,,2022-01-18T14:23:41Z,1998,1998-01-01,1998-12-31
27901644,CM_03,COUNTRY,BHR,YEAR,1999,SEX,BTSX,,,,,,,76.0 [69.0-83.0],76,69,83,,2022-01-18T14:23:41Z,1999,1999-01-01,1999-12-31
27901645,CM_03,COUNTRY,BHR,YEAR,2000,SEX,BTSX,,,,,,,70.0 [63.0-77.0],70,63,77,,2022-01-18T14:23:41Z,2000,2000-01-01,2000-12-31
27901646,CM_03,COUNTRY,BHR,YEAR,2001,SEX,BTSX,,,,,,,66.0 [60.0-73.0],66,60,73,,2022-01-18T14:23:41Z,2001,2001-01-01,2001-12-31
27901647,CM_03,COUNTRY,BHR,YEAR,2002,SEX,BTSX,,,,,,,64.0 [58.0-71.0],64,58,71,,2022-01-18T14:23:41Z,2002,2002-01-01,2002-12-31
27901648,CM_03,COUNTRY,BHR,YEAR,2003,SEX,BTSX,,,,,,,63.0 [57.0-69.0],63,57,69,,2022-01-18T14:23:41Z,2003,2003-01-01,2003-12-31
27901649,CM_03,COUNTRY,BHR,YEAR,2004,SEX,BTSX,,,,,,,62.0 [56.0-68.0],62,56,68,,2022-01-18T14:23:41Z,2004,2004-01-01,2004-12-31
27901650,CM_03,COUNTRY,BHR,YEAR,2005,SEX,BTSX,,,,,,,61.0 [55.0-67.0],61,55,67,,2022-01-18T14:23:41Z,2005,2005-01-01,2005-12-31
27901651,CM_03,COUNTRY,BHR,YEAR,2006,SEX,BTSX,,,,,,,60.0 [55.0-67.0],60,55,67,,2022-01-18T14:23:41Z,2006,2006-01-01,2006-12-31
27901652,CM_03,COUNTRY,BHR,YEAR,2007,SEX,BTSX,,,,,,,60.0 [54.0-66.0],60,54,66,,2022-01-18T14:23:41Z,2007,2007-01-01,2007-12-31
27901653,CM_03,COUNTRY,BHR,YEAR,2008,SEX,BTSX,,,,,,,60.0 [54.0-67.0],60,54,67,,2022-01-18T14:23:41Z,2008,2008-01-01,2008-12-31
27901654,CM_03,COUNTRY,BHR,YEAR,2009,SEX,BTSX,,,,,,,61.0 [55.0-67.0],61,55,67,,2022-01-18T14:23:41Z,2009,2009-01-01,2009-12-31
27901655,CM_03,COUNTRY,BHR,YEAR,2010,SEX,BTSX,,,,,,,62.0 [56.0-69.0],62,56,69,,2022-01-18T14:23:41Z,2010,2010-01-01,2010-12-31
27901656,CM_03,COUNTRY,BHR,YEAR,2011,SEX,BTSX,,,,,,,64.0 [58.0-70.0],64,58,70,,2022-01-18T14:23:41Z,2011,2011-01-01,2011-12-31
27901657,CM_03,COUNTRY,BHR,YEAR,2012,SEX,BTSX,,,,,,,66.0 [60.0-73.0],66,60,73,,2022-01-18T14:23:41Z,2012,2012-01-01,2012-12-31
27901658,CM_03,COUNTRY,BHR,YEAR,2013,SEX,BTSX,,,,,,,68.0 [61.0-75.0],68,61,75,,2022-01-18T14:23:41Z,2013,2013-01-01,2013-12-31
27901659,CM_03,COUNTRY,BHR,YEAR,2014,SEX,BTSX,,,,,,,69.0 [61.0-78.0],69,61,78,,2022-01-18T14:23:41Z,2014,2014-01-01,2014-12-31
27901660,CM_03,COUNTRY,BHR,YEAR,2015,SEX,BTSX,,,,,,,69.0 [60.0-81.0],69,60,81,,2022-01-18T14:23:41Z,2015,2015-01-01,2015-12-31
27901661,CM_03,COUNTRY,BHR,YEAR,2016,SEX,BTSX,,,,,,,69.0 [57.0-83.0],69,57,83,,2022-01-18T14:23:41Z,2016,2016-01-01,2016-12-31
27901662,CM_03,COUNTRY,BHR,YEAR,2017,SEX,BTSX,,,,,,,68.0 [54.0-85.0],68,54,85,,2022-01-18T14:23:41Z,2017,2017-01-01,2017-12-31
27901663,CM_03,COUNTRY,BHR,YEAR,2018,SEX,BTSX,,,,,,,67.0 [51.0-87.0],67,51,87,,2022-01-18T14:23:41Z,2018,2018-01-01,2018-12-31
27901664,CM_03,COUNTRY,BHR,YEAR,2019,SEX,BTSX,,,,,,,65.0 [48.0-89.0],65,48,89,,2022-01-18T14:23:41Z,2019,2019-01-01,2019-12-31
27901665,CM_03,COUNTRY,BHR,YEAR,2020,SEX,BTSX,,,,,,,64.0 [45.0-90.0],64,45,90,,2022-01-18T14:23:41Z,2020,2020-01-01,2020-12-31
27901666,CM_03,COUNTRY,BHS,YEAR,1970,SEX,BTSX,,,,,,,93.0 [84.0-103.0],93,84,103,,2022-01-18T14:23:41Z,1970,1970-01-01,1970-12-31
27901667,CM_03,COUNTRY,BHS,YEAR,1971,SEX,BTSX,,,,,,,96.0 [88.0-105.0],96,88,105,,2022-01-18T14:23:41Z,1971,1971-01-01,1971-12-31
27901668,CM_03,COUNTRY,BHS,YEAR,1972,SEX,BTSX,,,,,,,100.0 [92.0-108.0],100,92,108,,2022-01-18T14:23:42Z,1972,1972-01-01,1972-12-31
27901669,CM_03,COUNTRY,BHS,YEAR,1973,SEX,BTSX,,,,,,,103.0 [95.0-111.0],103,95,111,,2022-01-18T14:23:42Z,1973,1973-01-01,1973-12-31
27901670,CM_03,COUNTRY,BHS,YEAR,1974,SEX,BTSX,,,,,,,105.0 [97.0-113.0],105,97,113,,2022-01-18T14:23:42Z,1974,1974-01-01,1974-12-31
27901671,CM_03,COUNTRY,BHS,YEAR,1975,SEX,BTSX,,,,,,,106.0 [98.0-114.0],106,98,114,,2022-01-18T14:23:42Z,1975,1975-01-01,1975-12-31
27901672,CM_03,COUNTRY,BHS,YEAR,1976,SEX,BTSX,,,,,,,106.0 [98.0-114.0],106,98,114,,2022-01-18T14:23:42Z,1976,1976-01-01,1976-12-31
27901673,CM_03,COUNTRY,BHS,YEAR,1977,SEX,BTSX,,,,,,,105.0 [97.0-112.0],105,97,112,,2022-01-18T14:23:42Z,1977,1977-01-01,1977-12-31
27901674,CM_03,COUNTRY,BHS,YEAR,1978,SEX,BTSX,,,,,,,103.0 [96.0-111.0],103,96,111,,2022-01-18T14:23:42Z,1978,1978-01-01,1978-12-31
27901675,CM_03,COUNTRY,BHS,YEAR,1979,SEX,BTSX,,,,,,,102.0 [95.0-110.0],102,95,110,,2022-01-18T14:23:42Z,1979,1979-01-01,1979-12-31
27901676,CM_03,COUNTRY,BHS,YEAR,1980,SEX,BTSX,,,,,,,102.0 [94.0-110.0],102,94,110,,2022-01-18T14:23:42Z,1980,1980-01-01,1980-12-31
27901677,CM_03,COUNTRY,BHS,YEAR,1981,SEX,BTSX,,,,,,,102.0 [94.0-110.0],102,94,110,,2022-01-18T14:23:42Z,1981,1981-01-01,1981-12-31
27901678,CM_03,COUNTRY,BHS,YEAR,1982,SEX,BTSX,,,,,,,102.0 [94.0-111.0],102,94,111,,2022-01-18T14:23:42Z,1982,1982-01-01,1982-12-31
27901679,CM_03,COUNTRY,BHS,YEAR,1983,SEX,BTSX,,,,,,,103.0 [94.0-112.0],103,94,112,,2022-01-18T14:23:42Z,1983,1983-01-01,1983-12-31
27901680,CM_03,COUNTRY,BHS,YEAR,1984,SEX,BTSX,,,,,,,103.0 [94.0-112.0],103,94,112,,2022-01-18T14:23:42Z,1984,1984-01-01,1984-12-31
27901681,CM_03,COUNTRY,BHS,YEAR,1985,SEX,BTSX,,,,,,,102.0 [93.0-111.0],102,93,111,,2022-01-18T14:23:42Z,1985,1985-01-01,1985-12-31
27901682,CM_03,COUNTRY,BHS,YEAR,1986,SEX,BTSX,,,,,,,100.0 [92.0-109.0],100,92,109,,2022-01-18T14:23:42Z,1986,1986-01-01,1986-12-31
27901683,CM_03,COUNTRY,BHS,YEAR,1987,SEX,BTSX,,,,,,,97.0 [90.0-105.0],97,90,105,,2022-01-18T14:23:42Z,1987,1987-01-01,1987-12-31
27901684,CM_03,COUNTRY,BHS,YEAR,1988,SEX,BTSX,,,,,,,94.0 [86.0-101.0],94,86,101,,2022-01-18T14:23:42Z,1988,1988-01-01,1988-12-31
27901685,CM_03,COUNTRY,BHS,YEAR,1989,SEX,BTSX,,,,,,,90.0 [83.0-97.0],90,83,97,,2022-01-18T14:23:42Z,1989,1989-01-01,1989-12-31
27901686,CM_03,COUNTRY,BHS,YEAR,1990,SEX,BTSX,,,,,,,85.0 [78.0-92.0],85,78,92,,2022-01-18T14:23:42Z,1990,1990-01-01,1990-12-31
27901687,CM_03,COUNTRY,BHS,YEAR,1991,SEX,BTSX,,,,,,,80.0 [73.0-88.0],80,73,88,,2022-01-18T14:23:42Z,1991,1991-01-01,1991-12-31
27901688,CM_03,COUNTRY,BHS,YEAR,1992,SEX,BTSX,,,,,,,75.0 [68.0-83.0],75,68,83,,2022-01-18T14:23:42Z,1992,1992-01-01,1992-12-31
27901689,CM_03,COUNTRY,BHS,YEAR,1993,SEX,BTSX,,,,,,,70.0 [64.0-78.0],70,64,78,,2022-01-18T14:23:42Z,1993,1993-01-01,1993-12-31
27901690,CM_03,COUNTRY,BHS,YEAR,1994,SEX,BTSX,,,,,,,65.0 [59.0-72.0],65,59,72,,2022-01-18T14:23:42Z,1994,1994-01-01,1994-12-31
27901691,CM_03,COUNTRY,BHS,YEAR,1995,SEX,BTSX,,,,,,,60.0 [54.0-66.0],60,54,66,,2022-01-18T14:23:42Z,1995,1995-01-01,1995-12-31
27901692,CM_03,COUNTRY,BHS,YEAR,1996,SEX,BTSX,,,,,,,55.0 [50.0-61.0],55,50,61,,2022-01-18T14:23:42Z,1996,1996-01-01,1996-12-31
27901693,CM_03,COUNTRY,BHS,YEAR,1997,SEX,BTSX,,,,,,,50.0 [46.0-55.0],50,46,55,,2022-01-18T14:23:42Z,1997,1997-01-01,1997-12-31
27901694,CM_03,COUNTRY,BHS,YEAR,1998,SEX,BTSX,,,,,,,47.0 [42.0-51.0],47,42,51,,2022-01-18T14:23:42Z,1998,1998-01-01,1998-12-31
27901695,CM_03,COUNTRY,BHS,YEAR,1999,SEX,BTSX,,,,,,,44.0 [40.0-48.0],44,40,48,,2022-01-18T14:23:42Z,1999,1999-01-01,1999-12-31
27901696,CM_03,COUNTRY,BHS,YEAR,2000,SEX,BTSX,,,,,,,42.0 [39.0-47.0],42,39,47,,2022-01-18T14:23:42Z,2000,2000-01-01,2000-12-31
27901697,CM_03,COUNTRY,BHS,YEAR,2001,SEX,BTSX,,,,,,,42.0 [38.0-46.0],42,38,46,,2022-01-18T14:23:42Z,2001,2001-01-01,2001-12-31
27901698,CM_03,COUNTRY,BHS,YEAR,2002,SEX,BTSX,,,,,,,42.0 [38.0-46.0],42,38,46,,2022-01-18T14:23:42Z,2002,2002-01-01,2002-12-31
27901699,CM_03,COUNTRY,BHS,YEAR,2003,SEX,BTSX,,,,,,,42.0 [38.0-46.0],42,38,46,,2022-01-18T14:23:42Z,2003,2003-01-01,2003-12-31
27901700,CM_03,COUNTRY,BHS,YEAR,2004,SEX,BTSX,,,,,,,43.0 [39.0-47.0],43,39,47,,2022-01-18T14:23:42Z,2004,2004-01-01,2004-12-31
27901701,CM_03,COUNTRY,BHS,YEAR,2005,SEX,BTSX,,,,,,,43.0 [40.0-48.0],43,40,48,,2022-01-18T14:23:42Z,2005,2005-01-01,2005-12-31
27901702,CM_03,COUNTRY,BHS,YEAR,2006,SEX,BTSX,,,,,,,44.0 [40.0-48.0],44,40,48,,2022-01-18T14:23:42Z,2006,2006-01-01,2006-12-31
27901703,CM_03,COUNTRY,BHS,YEAR,2007,SEX,BTSX,,,,,,,45.0 [41.0-49.0],45,41,49,,2022-01-18T14:23:42Z,2007,2007-01-01,2007-12-31
27901704,CM_03,COUNTRY,BHS,YEAR,2008,SEX,BTSX,,,,,,,45.0 [41.0-49.0],45,41,49,,2022-01-18T14:23:42Z,2008,2008-01-01,2008-12-31
27901705,CM_03,COUNTRY,BHS,YEAR,2009,SEX,BTSX,,,,,,,44.0 [40.0-48.0],44,40,48,,2022-01-18T14:23:42Z,2009,2009-01-01,2009-12-31
27901706,CM_03,COUNTRY,BHS,YEAR,2010,SEX,BTSX,,,,,,,43.0 [39.0-47.0],43,39,47,,2022-01-18T14:23:42Z,2010,2010-01-01,2010-12-31
27901707,CM_03,COUNTRY,BHS,YEAR,2011,SEX,BTSX,,,,,,,42.0 [38.0-46.0],42,38,46,,2022-01-18T14:23:42Z,2011,2011-01-01,2011-12-31
27901708,CM_03,COUNTRY,BHS,YEAR,2012,SEX,BTSX,,,,,,,41.0 [37.0-46.0],41,37,46,,2022-01-18T14:23:42Z,2012,2012-01-01,2012-12-31
27901709,CM_03,COUNTRY,BHS,YEAR,2013,SEX,BTSX,,,,,,,41.0 [36.0-45.0],41,36,45,,2022-01-18T14:23:42Z,2013,2013-01-01,2013-12-31
27901710,CM_03,COUNTRY,BHS,YEAR,2014,SEX,BTSX,,,,,,,40.0 [35.0-46.0],40,35,46,,2022-01-18T14:23:42Z,2014,2014-01-01,2014-12-31
27901711,CM_03,COUNTRY,BHS,YEAR,2015,SEX,BTSX,,,,,,,40.0 [34.0-46.0],40,34,46,,2022-01-18T14:23:42Z,2015,2015-01-01,2015-12-31
27901712,CM_03,COUNTRY,BHS,YEAR,2016,SEX,BTSX,,,,,,,39.0 [32.0-47.0],39,32,47,,2022-01-18T14:23:42Z,2016,2016-01-01,2016-12-31
27901713,CM_03,COUNTRY,BHS,YEAR,2017,SEX,BTSX,,,,,,,38.0 [31.0-48.0],38,31,48,,2022-01-18T14:23:42Z,2017,2017-01-01,2017-12-31
27901714,CM_03,COUNTRY,BHS,YEAR,2018,SEX,BTSX,,,,,,,38.0 [29.0-48.0],38,29,48,,2022-01-18T14:23:42Z,2018,2018-01-01,2018-12-31
27901715,CM_03,COUNTRY,BHS,YEAR,2019,SEX,BTSX,,,,,,,38.0 [28.0-50.0],38,28,50,,2022-01-18T14:23:42Z,2019,2019-01-01,2019-12-31
27901716,CM_03,COUNTRY,BHS,YEAR,2020,SEX,BTSX,,,,,,,36.0 [25.0-49.0],36,25,49,,2022-01-18T14:23:42Z,2020,2020-01-01,2020-12-31
27901717,CM_03,COUNTRY,BIH,YEAR,1986,SEX,BTSX,,,,,,,1036 [990-1083],1036,990,1083,,2022-01-18T14:23:42Z,1986,1986-01-01,1986-12-31
27901718,CM_03,COUNTRY,BIH,YEAR,1987,SEX,BTSX,,,,,,,931 [891-973],931,891,973,,2022-01-18T14:23:42Z,1987,1987-01-01,1987-12-31
27901719,CM_03,COUNTRY,BIH,YEAR,1988,SEX,BTSX,,,,,,,844 [808-882],844,808,882,,2022-01-18T14:23:42Z,1988,1988-01-01,1988-12-31
27901720,CM_03,COUNTRY,BIH,YEAR,1989,SEX,BTSX,,,,,,,777 [744-812],777,744,812,,2022-01-18T14:23:42Z,1989,1989-01-01,1989-12-31
27901721,CM_03,COUNTRY,BIH,YEAR,1990,SEX,BTSX,,,,,,,726 [696-757],726,696,757,,2022-01-18T14:23:42Z,1990,1990-01-01,1990-12-31
27901722,CM_03,COUNTRY,BIH,YEAR,1991,SEX,BTSX,,,,,,,677 [646-708],677,646,708,,2022-01-18T14:23:42Z,1991,1991-01-01,1991-12-31
27901723,CM_03,COUNTRY,BIH,YEAR,1992,SEX,BTSX,,,,,,,643 [611-677],643,611,677,,2022-01-18T14:23:42Z,1992,1992-01-01,1992-12-31
27901724,CM_03,COUNTRY,BIH,YEAR,1993,SEX,BTSX,,,,,,,589 [555-625],589,555,625,,2022-01-18T14:23:42Z,1993,1993-01-01,1993-12-31
27901725,CM_03,COUNTRY,BIH,YEAR,1994,SEX,BTSX,,,,,,,531 [496-568],531,496,568,,2022-01-18T14:23:42Z,1994,1994-01-01,1994-12-31
27901726,CM_03,COUNTRY,BIH,YEAR,1995,SEX,BTSX,,,,,,,476 [442-510],476,442,510,,2022-01-18T14:23:42Z,1995,1995-01-01,1995-12-31
27901727,CM_03,COUNTRY,BIH,YEAR,1996,SEX,BTSX,,,,,,,433 [403-464],433,403,464,,2022-01-18T14:23:42Z,1996,1996-01-01,1996-12-31
27901728,CM_03,COUNTRY,BIH,YEAR,1997,SEX,BTSX,,,,,,,393 [368-419],393,368,419,,2022-01-18T14:23:42Z,1997,1997-01-01,1997-12-31
27901729,CM_03,COUNTRY,BIH,YEAR,1998,SEX,BTSX,,,,,,,355 [335-377],355,335,377,,2022-01-18T14:23:42Z,1998,1998-01-01,1998-12-31
27901730,CM_03,COUNTRY,BIH,YEAR,1999,SEX,BTSX,,,,,,,318 [301-336],318,301,336,,2022-01-18T14:23:42Z,1999,1999-01-01,1999-12-31
27901731,CM_03,COUNTRY,BIH,YEAR,2000,SEX,BTSX,,,,,,,285 [271-299],285,271,299,,2022-01-18T14:23:42Z,2000,2000-01-01,2000-12-31
27901732,CM_03,COUNTRY,BIH,YEAR,2001,SEX,BTSX,,,,,,,256 [243-268],256,243,268,,2022-01-18T14:23:42Z,2001,2001-01-01,2001-12-31
27901733,CM_03,COUNTRY,BIH,YEAR,2002,SEX,BTSX,,,,,,,232 [220-244],232,220,244,,2022-01-18T14:23:42Z,2002,2002-01-01,2002-12-31
